309.76538,163.08465
306.88872,163.85545
302.86417,166.17902
302.05301,169.20634
302.05301,173.24089
300.93261,175.18149
298.31591,176.69224
295.38427,177.47777
294.60864,178.82121
294.60864,182.06079
295.83126,186.62364
297.10919,187.90159
295.75572,190.24588
292.55418,193.44743
282.77116,193.44743
281.85009,193.9792
279.62307,194.57593
275.68853,194.57593
273.9077,192.79512
271.36534,193.47635
269.30059,194.66843
268.45244,196.13749
262.94481,197.61325
260.81529,197.04264
259.62956,199.0964
256.57874,199.0964
255.01483,201.80517
251.53501,200.87276
249.26129,198.59904
248.60915,199.72857
243.3489,199.72857
240.96956,198.35486
238.53623,197.70285
235.03955,198.63978
231.90346,200.45041
230.65009,200.11457
229.18074,202.65955
224.54141,205.33807
221.86363,208.01586
220.91992,211.53785
216.84648,213.88965
219.79625,218.99881
220.35509,221.08445
220.35509,222.28485
216.48902,223.32076
215.6865,223.32076
215.6865,230.43657
217.02877,232.76143
216.39584,233.85768
220.02143,240.13739
220.02143,245.27003
221.00184,246.96815
222.54481,247.38159
231.0545,247.38159
233.32629,247.38159
237.67135,249.89021
240.32047,249.18037
241.90698,246.43246
243.46588,240.61456
243.79997,239.36773
250.69881,239.36773
254.41821,238.37113
261.44574,242.42847
266.06682,242.42847
275.01313,240.03132
279.33689,242.52765
279.33689,247.14091
281.76855,247.79248
286.24567,247.79248
288.96728,249.3638
288.96728,252.4863
287.91106,254.31571
286.79034,255.43642
288.38382,257.02989
291.68407,258.9353
297.0926,260.38451
299.07899,262.37089
299.07899,267.31976
301.09247,270.80723
302.41568,272.13041
304.15272,272.13041
309.21576,270.77379
312.43807,270.77379
315.14587,272.33713
314.49115,274.7805
319.09882,277.44076
320.99591,278.53605
320.99591,280.01507
319.7906,281.22038
319.38989,286.37365
318.82291,287.41309
320.90177,290.15343
322.79166,291.94881
324.20906,292.89375
326.47694,292.61027
327.89434,294.21666
333.186,295.1616
335.35937,294.40565
336.39881,292.42128
338.85565,291.47635
340.27305,293.83868
342.25743,295.1616
343.29687,298.18541
342.91889,299.13035
347.07663,304.611
352.84076,309.90267
356.24256,309.90267
358.51041,310.94211
359.07739,312.45402
362.38468,312.64301
362.76264,311.98156
363.7076,312.26503
364.65253,314.53288
367.86531,314.43838
370.51114,310.84758
370.32218,309.71366
373.53496,309.71366
372.77902,305.55592
375.80281,305.27244
375.89731,301.68168
371.83405,298.37438
370.13318,298.09091
368.43228,298.09091
367.39283,296.20102
367.39283,293.93317
368.62127,289.96442
370.13318,287.98004
370.22768,286.27914
373.72396,284.67275
380.24406,278.05817
380.05507,275.41234
374.4799,272.483
372.02306,269.55369
370.51115,267.9473
371.45611,261.04923
368.81028,257.08048
367.39285,256.98598
365.40848,256.79699
363.23511,253.58419
362.10119,253.11172
360.21132,251.31634
359.17188,251.31634
355.48661,252.07229
350.8564,246.59163
349.06101,246.21366
347.45462,246.49714
346.22619,248.765
344.24181,249.99342
341.02903,250.37139
338.00521,251.69431
333.37501,248.19803
332.80803,245.5522
331.95761,242.62288
330.25671,240.35503
328.55581,240.16604
326.76042,240.16604
325.6265,241.77244
325.532,242.15041
322.31922,240.44952
320.33484,238.74863
319.57887,237.70919
318.72845,235.25235
317.50002,234.4019
314.7597,233.74044
311.26342,233.83494
297.93974,219.56634
296.33335,219.84982
293.68752,221.17273
290.9472,221.45622
288.58484,221.45622
287.5454,220.22779
287.6399,218.5269
289.90775,215.69208
291.98661,213.8022
293.8765,213.23523
296.61681,211.81782
298.4122,209.36098
297.56177,204.54178
293.8765,202.6519
292.55358,200.38404
293.12053,198.58866
295.01042,196.41529
296.71132,195.94283
298.88469,196.50979
303.32591,197.54922
314.66518,193.76946
315.79911,192.54104
316.08261,186.02095
312.96428,182.24119
311.07441,179.02839
309.56251,176.47705
308.33407,176.00458
307.29466,174.68166
306.44421,172.69729
306.25521,170.61842
306.25521,167.7836
309.76538,163.08465
