58.398391,36.666164
62.006529,33.726199
69.356443,20.362724
72.830946,20.229089
80.581761,24.906306
84.72444,27.712635
87.864856,28.046722
91.606631,31.253956
96.016576,31.788496
104.03466,31.521225
115.99497,37.401156
124.21351,40.007034
123.61215,42.412459
121.94172,42.612913
120.20447,43.615173
119.9372,45.085156
119.9372,48.091936
117.2645,50.029641
113.25546,50.564179
113.45591,49.829188
111.31776,47.891485
103.90103,48.359208
101.69605,52.435066
99.891984,54.038685
98.622455,54.773676
98.889724,56.377292
96.283845,57.112283
94.145689,59.183621
98.689273,66.600352
100.76061,68.070335
101.22833,68.872141
100.35971,70.876664
100.56016,72.079376
104.1683,75.754332
107.77643,77.758855
108.91233,76.489324
110.58277,77.023864
111.71866,82.035167
112.92137,83.705601
114.32454,84.574228
116.79678,83.104245
117.59859,83.304696
117.93268,84.373774
118.8013,85.041948
123.0108,84.039688
131.49661,83.972868
133.43431,84.641041
135.10474,85.776937
136.97563,88.917354
138.24516,89.652345
139.38106,89.652345
140.51695,91.255963
143.791,90.921877
144.05827,89.785981
145.86234,89.986432
147.26551,92.124588
149.60412,92.859579
152.00954,94.262746
153.14544,94.129111
154.68224,95.665911
155.48404,97.536796
155.61768,102.08038
156.48631,104.55262
158.55765,106.49033
161.49761,109.09621
163.96985,109.96483
171.78749,111.43482
181.00828,117.5152
182.54509,119.31927
185.75232,121.32379
187.55639,123.52876
188.29138,125.13238
190.69681,126.20145
190.96407,127.80507
188.69228,129.74278
188.95955,133.48455
188.3582,135.55589
188.7591,138.09495
189.62773,140.50038
187.08867,144.17533
187.2223,147.64984
185.08415,146.91484
182.67872,145.77895
181.0751,145.04396
178.7365,145.71213
177.33333,146.98166
177.06606,148.6521
177.40015,150.12208
176.59834,151.52524
174.9279,153.39613
174.9947,154.26475
173.057,156.20246
172.72291,157.60562
172.78971,159.00879
173.59152,159.94423
173.65832,162.28284
173.39105,163.2851
169.91655,164.15373
168.98111,165.08917
168.37975,167.4946
168.11248,168.96458
169.11474,170.5682
166.70932,172.17181
164.23707,172.17181
162.16579,171.63728
161.09671,170.50138
153.41271,164.75509
150.07184,166.49234
148.46822,168.02914
146.33007,168.36322
142.32102,167.62823
140.24968,165.49008
136.70836,165.62371
124.88169,161.94876
121.67445,159.20924
118.60085,152.19342
115.52725,149.98844
107.97689,142.30445
105.57146,142.77217
100.56016,139.36448
100.35971,140.09947
102.23059,142.83899
105.17056,143.97488
106.97463,144.04168
109.78096,146.11302
112.72092,148.98616
115.19317,151.19114
119.66993,158.07333
119.5363,166.35868
121.00628,169.29865
121.74127,173.24087
124.68123,177.24992
128.28937,179.85579
130.96207,181.05851
132.03115,182.59531
130.22708,182.52851
130.02663,185.40166
134.43657,188.2748
135.43883,188.14117
134.70384,190.27933
130.6948,192.15021
129.29163,194.0211
127.15348,193.35293
125.75031,194.95654
120.20447,194.95654
117.9995,196.09244
117.13087,198.56468
117.73223,199.63376
122.00854,202.77418
124.07988,203.6428
127.35393,204.57825
128.42301,204.84552
129.75936,206.98367
130.56116,210.39136
131.76388,211.12635
133.90203,212.12861
134.36976,213.59859
132.09796,215.26903
130.62798,217.474
129.49209,218.27581
129.02436,220.07988
128.89073,221.6835
129.89299,223.2203
130.49435,224.62346
129.35845,226.56116
127.95529,228.49887
126.35167,229.56795
125.08214,230.30294
123.27807,228.03115
121.40718,224.95755
117.73223,223.6212
115.39362,222.55212
114.45818,218.40944
111.25094,214.93494
108.44461,215.13539
98.288369,208.38684
95.615674,208.65411
92.475257,208.2532
91.005274,207.38458
89.735744,207.38458
88.265762,208.38684
87.129866,208.11957
84.189901,206.18186
81.584023,206.3155
78.777693,204.11052
71.294147,203.77644
66.951017,203.17508
64.211504,202.50691
60.002009,202.50691
60.336096,197.96333
57.730218,192.61793
55.658879,190.81387
53.921627,186.27028
50.447123,183.93167
41.226325,173.24089
40.558151,166.09143
39.355438,162.81738
35.012308,156.67018
35.21276,145.24441
36.950012,142.9058
32.339613,138.62949
32.473248,135.02135
34.277317,133.81864
37.01683,131.54685
41.293142,130.67822
41.025873,127.93871
40.090429,126.33509
41.359959,125.06556
43.164029,126.40191
45.235368,125.93419
43.965837,119.11881
41.827681,115.24341
43.431298,112.97162
45.703089,112.83798
50.179854,110.76664
52.852549,109.89802
54.923888,106.89123
58.264757,106.89123
58.799296,104.35217
61.338357,104.28537
62.54107,104.48582
64.211504,102.54811
64.545591,100.47677
64.478771,97.870897
64.077866,96.601367
62.140162,96.601367
61.338354,97.603627
58.331571,101.14495
57.462945,102.81538
56.193415,102.34766
56.32705,99.006792
55.792511,97.269541
56.995224,95.465471
59.534284,94.396393
61.405171,91.456428
62.340614,88.650098
62.273794,85.910586
57.797029,77.157509
56.059777,75.620709
54.522978,74.618448
51.115291,74.150726
49.177587,74.885718
45.703083,75.152987
42.161762,73.081648
40.825414,72.01257
40.825414,69.139423
39.823154,67.869892
30.73599,65.063562
29.19919,65.063562
28.130112,64.328571
27.395121,63.192676
26.593312,62.658137
24.588791,63.059041
23.386078,63.727215
21.782467,63.727215
21.782467,62.32404
22.851545,61.254962
25.323788,60.119066
29.6001,56.978649
30.802813,55.909571
31.470987,54.038684
34.010047,53.370511
40.023612,57.914093
43.965837,57.312736
55.792514,57.045467
56.327053,55.642302
56.327053,53.170058
57.329314,53.036424
58.331574,52.702337
58.064305,51.165537
55.592062,47.958303
52.384827,46.555138
51.04848,46.488318
48.776689,45.018336
49.177593,43.414719
50.513941,43.347899
51.783471,42.278821
53.320271,42.345641
59.801557,42.212006
60.469731,41.744284
59.534287,40.742023
59.333835,39.539311
57.93067,37.601606
58.398391,36.666164
